deck	type	front	back	tags	src	key
자격증::공인중개사::부동산세법	cloze	양도소득세(예정신고분)의 납세의무 성립시기 = {{c1::양도일이 속하는 달의 말일}}	'양도일'이 아님	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-성립시기-양도일속하는달말일
자격증::공인중개사::부동산세법	cloze	부담부증여의 양도소득세 예정신고 기한은 {{c1::3개월}}이다.	일반 양도는 2개월	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-예정신고-부담부증여3개월
자격증::공인중개사::부동산세법	cloze	토지거래계약허가 대상 토지의 양도소득세 예정신고는 {{c1::허가일}}이 속하는 달의 말일부터 2개월 이내다.	예) 허가가 있어야 계약의 효력이 생기므로 기산점이 '허가일'로 밀린다	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-예정신고-허가일기준
자격증::공인중개사::부동산세법	cloze	누진세율 자산에 대한 양도소득세 예정신고를 2회 이상 한 자가 합산하여 신고하지 아니한 경우 → {{c1::합산하여 확정신고를 해야 한다}}		공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-확정신고의무-예정2회합산미신고
자격증::공인중개사::부동산세법	basic	예정신고에서 무신고가산세가 한 번 부과되었다면, 확정신고와 관련해 무신고가산세를 또 부과하는가?	아니다 — 같은 잘못에 같은 가산세를 두 번 물리지 않는다	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-무신고가산세-예정확정중복부과없음
자격증::공인중개사::부동산세법	cloze	양도소득세 분할납부 요건 — 납부세액 {{c1::1천만원}} 초과 + 일부 + {{c2::2개월}} 이내	기준금액은 현행 기준 확인	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-분할납부-1천만원2개월
자격증::공인중개사::부동산세법	basic	국외에 있는 미등기 부동산은 양도소득의 범위에 포함되는가?	포함한다 — 미등기든 아니든 무조건. 예) 우리 등기부에 올릴 수 없는 재산이므로 미등기 제재의 논리가 성립하지 않는다	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-국외부동산-미등기도포함
자격증::공인중개사::부동산세법	cloze	국외 부동산 양도소득의 납세의무는 양도일까지 계속하여 국내에 {{c1::5년}} 이상 주소를 둔 거주자에게 있다(3년이 아님).		공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-국외자산-5년이상거주자
자격증::공인중개사::부동산세법	cloze	부동산임대업은 {{c1::사업자등록 여부}}에 관계없이 과세하며 {{c2::미등기}}부동산을 포함한다.	형식이 아니라 실질로 과세	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-임대업-등록여부불문미등기포함
자격증::공인중개사::부동산세법	cloze	전세금(보증금)의 간주임대료를 계산할 때는 {{c1::수입이자 · 할인료 · 배당금}}을 공제한다.	예) 보증금을 굴려 실제로 번 금융수익은 이미 잡혔으므로 중복해서 세지 않는다	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-간주임대료-금융수익공제
자격증::공인중개사::부동산세법	cloze	부동산임대업의 결손금은 {{c1::주거용건물 임대업}}의 경우에만 종합소득과세표준 계산 시 공제하고, 그 외의 임대업은 공제하지 않는다.		공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-임대업결손금-주거용만공제
자격증::공인중개사::부동산세법	basic	주택 신축 판매 / 상가 신축 판매의 소득 구분은?	주택+신축 = 건설업 / 그 외(상가 등) = 부동산매매업. 예) 주택을 지어 팔면 건설업, 상가를 지어 팔면 매매업	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-소득구분-주택신축건설업상가매매업
자격증::공인중개사::부동산세법	cloze	전기세 등 공공요금 납부액을 초과해서 받은 금액은 {{c1::사업소득}}에 해당한다.		공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-공공요금초과-사업소득
자격증::공인중개사::부동산세법	cloze	자기 소유 부동산을 타인의 담보로 사용하게 하고 받는 사용대가는 {{c1::사업소득}}이다.		공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-담보제공대가-사업소득
자격증::공인중개사::부동산세법	cloze	부동산매매업자 또는 건설업자가 부동산을 일시적으로 대여하고 얻는 소득은 {{c1::부동산임대업}}으로 본다.		공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-매매건설업자일시대여-임대업
자격증::공인중개사::부동산세법	basic	부가가치세는 취득세의 사실상 과세표준에 포함되는가?	제외한다. 예) 취득의 대가가 아니라 거래에 얹힌 세금	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-취득세과표-부가세제외
자격증::공인중개사::부동산세법	cloze	예정신고·확정신고 납부세액에 대한 징수·환급의 정산은 이를 알린 날부터 {{c1::30일}} 이내에 한다.		공인중개사 부동산세법 강조	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-정산-30일
자격증::공인중개사::부동산세법	cloze	논밭을 작물생산에 이용하게 하는 임대소득은 {{c1::비과세}}한다.		공인중개사 부동산세법 강조	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-논밭임대-비과세
자격증::법무사::형법	basic	절도 의사로 주거에 침입한 시각이 주간 / 야간일 때 각각 무엇이 성립·착수되는가?	주간: 주거침입죄(절도죄와는 별개의 죄) / 야간: 야간주거침입절도죄의 착수(결합범)	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-절도-주간야간주거침입
자격증::법무사::형법	cloze	주간에 손괴·주거침입·절도를 하면 {{c1::실체적 경합}}이지만, 야간에 하면 {{c2::야간손괴후주거침입절도죄}}(특수절도의 한 유형)로 처벌받는다.		법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-손괴주거침입절도-주간경합야간특수절도
자격증::법무사::형법	cloze	준강도죄의 목적 3개(탈·체·흔) — 재물의 {{c1::탈환에 항거}} / {{c2::체포를 면탈}} / 범죄의 {{c3::흔적을 인멸}}	절도가 이 목적으로 폭행·협박한 때 성립	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-준강도-목적3탈체흔
자격증::법무사::형법	cloze	준강도죄의 기수 여부는 폭행·협박이 아니라 {{c1::절도행위의 기수 여부}}를 기준으로 판단한다.	절도 착수 ~ 사회통념상 종료 사이에 체포를 면탈하려 폭행·협박하면 준강도	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-준강도-기수기준절도기수
자격증::법무사::형법	basic	체포하려는 경찰관을 때린 경우의 경합 형태 — 절도범(준강도) / 강도범 각각?	절도범: 준강도와 공무집행방해죄의 상상적 경합 / 강도범: 강도죄와 공무집행방해죄의 실체적 경합 — 형량의 차이가 벌어지는 양태가 중요	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-경찰관폭행-절도범상상적강도범실체적
자격증::법무사::형법	cloze	삼각사기가 성립하려면 피기망자가 피해자의 재산을 처분할 수 있는 {{c1::사실상의 지위}}에 있어야 하고, 그렇지 않으면 피기망자를 도구로 사용한 {{c2::절도죄}}가 성립한다.	예) 매장관리인은 처분행위의 권한이 있다고 본다	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-삼각사기-처분지위없으면절도
자격증::법무사::형법	basic	타인 명의 카드를 사기·공갈로 취득한 뒤 사용한 경우에도, 절도·강도 후 사용처럼 '물사현절계컴'으로 처벌하는가?	아니다 — 물사현절계컴은 절도·강도 이후의 사용에만 적용되고, 사기·공갈로 취득한 카드의 사용은 그렇지 않다	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-카드제2행위-사기공갈취득은제외
자격증::법무사::형법	cloze	착오로 입금된 돈은 예금주와 송금인 사이에 {{c1::신의칙상 보관관계}}가 성립하므로, 이를 인출해 사용하면 {{c2::횡령죄}}다(둘 사이에 별다른 거래관계가 없어도).		법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-착오송금-횡령
자격증::법무사::형법	cloze	지입회사 운영자는 일반적으로 타인의 사무를 처리하는 자이지만, {{c1::할부대금을 완납하기 전}}의 지입차량은 지입차주의 실질적 재산으로 보기 어려워 타인의 사무를 처리하는 자에 해당한다고 보기 어렵다.	지입(持入) = 자기 차를 가지고 남의 명의 밑으로 들어간다	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-배임-지입차량-할부미완납예외
자격증::법무사::형법	cloze	재물손괴죄는 행위자에게 {{c1::불법영득의사}}가 없다는 점에서 절도·사기·공갈·횡령 등과 구분된다.		법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-재물손괴-불법영득의사없음
자격증::법무사::형법	basic	타인 토지에 무단으로 건물을 신축해 소유자가 토지의 효용을 누리지 못하게 된 경우, 재물손괴죄가 성립하는가?	아니다 — 무단 사용·수익은 이용가치의 영득이지 효용 자체의 침해가 아니다(효용의 소멸이 아니라 배타적 향유권의 침해)	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-재물손괴-무단신축불성립
자격증::법무사::형법	cloze	권리행사방해죄는 {{c1::자신의 물건}}을 취거·은닉·손괴해야 성립한다.	판별식: 객체가 누구의 물건인가 — 타인의 물건이면 재물손괴	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-권리행사방해-자기물건
자격증::법무사::형법	cloze	문서의 개념요소 3(계·보·증) = {{c1::계속적}} 기능 · {{c2::보장적}} 기능 · {{c3::증명적}} 기능	계속적 = 시각적·계속적 묘사 / 보장적 = 명의인 등 / 증명적 = 일정한 법률관계를 증명할 수 있고 증명하기 위한 것	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-문서-개념요소3계보증
자격증::법무사::형법	cloze	거짓 신고를 받고 경찰관 등이 생명·신체 등 다른 업무보다 {{c1::긴급하게 출동}}·조치를 실행한 경우에는 위계에 의한 공무집행방해가 성립한다.	예) 성추행 거짓 신고로 경찰이 피해자 보호 등 긴급조치를 실행한 판례	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-위계공집방-긴급출동시성립
자격증::법무사::형법	cloze	법인 명의 계좌 개설 시 허위 기재를 은행 담당자가 그냥 믿고 개설해 준 것은 금융기관의 {{c1::불충분한 심사}}에서 기인한 것이라 위계에 의한 업무방해죄가 아니다.		법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-위계업무방해-불충분심사불성립
자격증::법무사::형법	cloze	강제집행은 위임한 조합의 업무가 아니라 {{c1::집행관의 고유업무}}이므로, 재개발정비조합의 이주·철거 업무를 방해해도 업무방해죄는 성립하지 않는다.		법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-업무방해-강제집행집행관업무
자격증::법무사::형법	cloze	생부가 혼인외 출생자를 {{c1::인지}}하지 않은 경우에는 법률상 친자관계가 없으므로 범인은닉죄(제151조)의 친족 특례를 적용할 수 없다.		법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-범인은닉친족특례-미인지혼외자
자격증::법무사::형법	basic	관장과 회원의 몸싸움 중 회원이 주머니에 넣어 녹음기를 잡은 손을 제3자인 코치가 흉기로 오인하고, 손을 펼치는 과정에서 손가락 골절상을 입힌 사안의 결론은?	피고인이 피해자의 행동을 오인함에 정당한 이유가 있었음을 뒷받침하는 사례에 해당한다	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-최신판례-흉기오인정당한이유
자격증::법무사::형법	basic	강제추행죄의 폭행·협박은 어느 정도면 족한가?	상대방의 항거를 곤란하게 할 정도로 강력할 것은 요구되지 않는다 — 신체에 대한 불법한 유형력 행사 또는 공포심을 일으킬 수 있는 정도의 해악 고지면 된다	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-강제추행-폭행협박정도
자격증::법무사::형법	cloze	자동차 소유권을 등록명의자가 아닌 자가 보유하기로 약정한 특별한 사정이 있으면, {{c1::내부관계}}에서는 등록명의자가 아닌 자가 예외적으로 소유권을 보유한다.		법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-자동차소유권-내부관계예외
자격증::법무사::형법	cloze	담배꽁초를 버린 공동의 과실이 경합해 화재가 발생했는데 원인자를 판별할 수 없는 경우, 피고인들은 {{c1::각자 실화죄}}의 책임을 진다.	각자 본인·상대방의 꽁초 불씨를 확인·제거해 화재를 방지할 주의의무를 게을리한 과실	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-실화-공동과실각자책임
자격증::법무사::형법	cloze	재물을 점유하면서 향유하는 {{c1::사용수익권}}은 재물과 별개의 재산상 이익이라고 보기 어려우므로, 사기죄에서 보호하는 재산상 이익에 포함되지 않는다.	같은 경제적 가치를 두 번 평가하는 셈이 되기 때문	법무사 형법 2차 강조 기출직결	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-사기-사용수익권불포함
자격증::법무사::형법	cloze	값의 지급을 요구하는 채권자를 살해하고 곧바로 피해자가 소지한 재물을 탈취하면 범죄 사이가 밀접하다고 보아 {{c1::강도살인죄}}를 인정한다.	반면 채권자의 상속인 등이 채권채무관계를 명백히 알고 있으면 강도살인 불성립(추급을 일시 면했을 뿐)	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-강도살인-채권자살해재물탈취
자격증::법무사::형법	cloze	사기죄의 객관적 구성요건(기·착·처·취) = {{c1::기망행위 · 피기망자의 착오 · 처분행위 · 재물 또는 재산상 이익의 취득}} — 판례상 재산상 {{c2::손해의 발생}}은 요하지 않는다.		법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-사기-구성요건4기착처취
자격증::법무사::형법	cloze	사기도박(한쪽이 승패의 수를 지배해 우연성이 결여)에서 사기의 착수시기는 {{c1::도박을 권유한 시점}}부터다.		법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-사기도박-착수권유시점
자격증::법무사::형법	cloze	자기 명의 신용카드를 부정발급받는 행위는 사기죄의 {{c1::포괄일죄}}에 해당한다.	타인 명의 카드 부정발급·부정사용은 물사현절계컴으로 각각 성립해 실체적 경합	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-자기명의카드부정발급-포괄일죄
자격증::법무사::형법	cloze	위임받은 범위를 넘어 현금카드로 현금을 인출한 것은 {{c1::컴퓨터등사용사기죄}}에 해당한다.		법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-현금카드위임초과인출-컴사기
자격증::법무사::형법	cloze	정상발급받은 카드를 부채누적 상태에서 계속 사용한 경우는 {{c1::카드회사}}에 대한 사기죄가 성립한다.		법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-부채누적카드사용-카드회사사기
자격증::법무사::형법	basic	요금을 요구하는 피해자를 폭행하고 도주했으나 피해자가 끝까지 쫓아가 요금을 재차 요구한 사안에서 공갈죄가 성립하는가?	아니다 — 피해자가 요금을 받지 않는 것을 용인하여 이익을 공여하는 처분행위를 한 적이 없다	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-공갈-처분행위없으면불성립
자격증::법무사::형법	cloze	무효인 명의신탁에서 수탁자가 재물을 사용한 것은 불법적인 관계를 인정하지 않으므로 형법상 보호가치가 없어 횡령죄가 {{c1::성립하지 않는다}}.		법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-횡령-무효명의신탁불성립
자격증::법무사::형법	cloze	목적·용도를 정하여 위탁한 금전은 그 목적·용도에 사용할 때까지 소유권이 {{c1::위탁자}}에게 유보되며, 위탁 취지에 {{c2::반하여}} 사용할 때 횡령죄를 구성한다.	위탁 취지에 반하지 않고 필요한 시기에 다른 금전으로 대체할 수 있는 상황에서의 일시 사용은 횡령 ×	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-횡령-용도위탁금전
자격증::법무사::형법	cloze	공무원에게 뇌물로 전달하라고 준 돈을 전달자가 사사로이 사용하면 횡령죄가 아니라 {{c1::증뢰물전달죄}}다(불법원인급여).	불법원인급여로 받은 돈을 썼다고 횡령으로 보지 않는다	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-불법원인급여-증뢰물전달죄
자격증::법무사::형법	cloze	위조란 {{c1::타인 명의를 모용}}하여 문서를 작성하는 것이고, 변조는 타인 명의의 진정한 문서를 {{c2::동일성을 해치지 않을 정도로}} 내용을 변경하는 것이다.	모용(冒用) = 남의 이름·자격·명의를 사칭해 사용	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-위조변조-정의
자격증::법무사::형법	cloze	대리권·대표권 없는 갑이 'A주식회사 대표 갑' 명의로 작성하면 {{c1::자격모용에 의한 작성죄}}이고, 'A주식회사 대표 을'이라고 써서 명의와 자격이 모두 모용되면 {{c1::위조죄}}다.		법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-자격모용vs위조
자격증::법무사::형법	cloze	허위공문서작성죄는 {{c1::직무상 문서·도화를 작성할 권한이 있는 공무원}}만 주체가 되는 진정신분범이다.		법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-허위공문서작성-진정신분범
자격증::법무사::형법	cloze	공문서부정행사죄는 진정하게 작성된 공문서(사용권한자·용도 특정)를 권한 없는 자가 {{c1::용도대로}} 사용해야 성립한다.	용도 외로 사용하면 의미가 없다. 예) 타인의 주민등록증을 라면 받침으로 사용하는 것은 죄가 아니다	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-공문서부정행사-용도대로사용
자격증::법무사::형법	cloze	위계에 의한 공무집행방해죄는 {{c1::구체적인 직무집행을 저지하거나 현실적으로 곤란하게}} 하는 데 이르지 않으면 처벌할 수 없다 — 단순히 거짓말한 것으로는 성립하지 않는다.	위계(僞計) = 거짓으로 꾸민 꾀	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-위계공집방-구체적저지필요
자격증::법무사::형법	basic	도주원조·범인도피·증거인멸·위증·무고죄에서 본인은 정범·공범이 될 수 있는가?	정범은 될 수 없지만 공범은 가능하다 — 타인을 대상으로 하여 성립하는 범죄이기 때문	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-타인대상범죄-본인정범불가공범가능
자격증::법무사::형법	cloze	무고죄는 신고한 허위 사실이 {{c1::형사범죄 또는 징계사유}}를 구성해야 성립하고, 이때 징계처분이란 {{c2::공법상의 감독관계}}에서 질서유지를 위해 과하는 신분적 제재를 말한다.	공법관계 = 국가·공공단체가 우월적 지위에서 규율 / 사법관계 = 대등한 당사자의 계약(근로·위임)	법무사 형법 2차 강조	2026-09-12-형법-2차-(절도의 죄~장물의 죄).md	형법-무고-범죄징계사유필요
자격증::법무사::민사소송법	cloze	법률행위(계약)를 특정하는 다섯 칸의 두문자는 {{c1::주일상목행}}이다.	개수 5 — 청구원인 문장의 뼈대	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-두문자-주일상목행
자격증::법무사::민사소송법	cloze	주일상목행 = {{c1::주체 · 일자 · 상대방 · 목적 · 행위}}	예) 甲이 2021. 3. 2. 乙에게 5억 원을 대여하였다 → 주체 甲 / 일자 / 상대방 乙 / 목적 5억 / 행위 대여	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-주일상목행-전개5
자격증::법무사::민사소송법	cloze	청구 = {{c1::소송물}} 식별 = 실체법상 권리 — 판례는 실체법상 권리 하나를 이것 하나로 센다.	구소송물이론. 심판 범위·중복소제기·기판력의 범위를 재는 자(尺)	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-청구-소송물식별
자격증::법무사::민사소송법	cloze	법률사실을 소송법 쪽에서 부르면 {{c1::요건사실}}이다 — 당사자가 주장·증명해야 할 사실의 목록이 된다.	요건이 셋이면 주장할 사실도 셋, 하나를 빠뜨리면 청구기각	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-법률사실-요건사실
자격증::법무사::민사소송법	cloze	甲의 대여금(금전소비대차) 청구의 요건사실 3 = {{c1::계약체결 사실 · 금전지급 사실 · 이행기도래 사실}}	「민법」 제598조(반환 약정 + 금전 교부) + 제603조(반환시기)	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-대여금청구-요건사실3
자격증::법무사::민사소송법	cloze	소장의 {{c1::당사자}} 칸은 판결의 효력을 받을 사람을 정한다(주민번호·주소는 동명이인과 구별하는 특정 수단).		법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소장-당사자칸
자격증::법무사::민사소송법	cloze	소장에서 "5억을 이행하라"는 판결을 요청하는 칸 = {{c1::청구취지}} — 판결 주문의 초안이자 심판 범위의 상한선(제203조 처분권주의).	청구취지에 5억이라 쓰면 법원은 6억을 주지 못한다	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소장-청구취지
자격증::법무사::민사소송법	cloze	소장에서 권리근거규정의 요건사실(주요사실)을 적어 소송물을 식별하는 칸 = {{c1::청구원인}}	두 가지 일: 소송물 식별 + 요건사실 기재	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소장-청구원인
자격증::법무사::민사소송법	cloze	소장의 필수적 기재사항 3(제249조 제1항) = {{c1::당사자와 법정대리인 · 청구의 취지 · 청구의 원인}}	빠지면 보정 대상 → 불응 시 소장각하명령. 임의적 기재사항(입증방법 등)은 비어도 소장 유효	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소장-필수적기재사항3
자격증::법무사::민사소송법	cloze	재판장의 소장 적식심사 대상 = {{c1::필수적 기재사항}} + 인지	당사자 / 청구원인·취지 — 형식만 본다, 내용이 옳은지는 아직 보지 않는다	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소장심사-대상
자격증::법무사::민사소송법	cloze	소장의 형식 흠 → 보정명령(제254조①) → 보정하지 않으면 재판장의 {{c1::소장각하명령}}(제254조②)	심사 주체가 법원이 아니라 재판장이라 '명령'이다. 불복은 즉시항고(제254조③)	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소장각하명령-재판장
자격증::법무사::민사소송법	cloze	소장부본 송달로 열리는 법원·원고·피고 3면 관계의 본질 = {{c1::이당사자 대립구조}}(실질적 소송관계)		법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소송계속-이당사자대립구조
자격증::법무사::민사소송법	cloze	사건이 법원에 매여 걸려 있는 상태(계류 중) = {{c1::소송계속}}	係屬(맬 계·속할 속) — 시간의 지속(계속해서)이 아니다	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소송계속-개념
자격증::법무사::민사소송법	cloze	소송계속은 소장 제출 시점이 아니라 {{c1::소장부본이 피고에게 송달된 때}} 생긴다(제255조).	대표 효과: 중복소제기 금지(제259조)	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-소송계속-발생시점
자격증::법무사::민사소송법	cloze	송달 방법 4 — {{c1::교부}}송달(원칙, 제178조) / 보충송달·유치송달(제186조) / {{c2::공시}}송달(최후수단, 제194조)		법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-송달4-교부보충유치공시
자격증::법무사::민사소송법	cloze	소장부본을 받은 피고는 송달받은 날부터 {{c1::30일}} 이내에 {{c2::답변서}}를 제출해야 한다(제256조①).		법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-답변서-30일
자격증::법무사::민사소송법	cloze	피고가 30일 내에 답변서를 내지 않으면 청구원인사실은 {{c1::자백간주}}된다 — 제257조 제1항 본문.	의제자백 — 다투지 않으면 인정한 것으로 처리(변론 불출석 국면의 자백간주는 제150조)	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-답변서미제출-자백간주
자격증::법무사::민사소송법	cloze	답변서 미제출로 자백간주되면 법원은 변론을 열지 않고 판결할 수 있다 = {{c1::무변론판결}}(제257조 · 제134조① 필요적 변론의 예외)		법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-자백간주-무변론판결
자격증::법무사::민사소송법	cloze	무변론판결을 할 수 없는 예외 3 — ① {{c1::공시송달}}로 소장부본이 송달된 경우 ② {{c2::직권조사사항}}(소송요건 등)이 있는 경우 ③ 선고 전 {{c3::다투는 취지의 답변서}}가 제출된 경우	①은 제256조① 단서·제150조③ 단서, ②③은 제257조① 단서	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-무변론판결-예외3
자격증::법무사::민사소송법	cloze	소송요건 3분류의 두문자 = {{c1::법당청}}	개수 3. 흠 → 소각하판결 / 관할위반만 → 이송결정	법무사 민사소송법 2차 중괄호	2026-09-13-민사소송법-2차-(민사소송 전체 절차 개관).md	민소-두문자-법당청
